,CollectionTime,actualCapital,association,associationDetail,autoBid,bankCapital,bankFunds,bidSecurity,bindingFlag,businessType,companyName,credit,displayFlg,equityVoList,fundCapital,gjlhhFlag,gjlhhTime,gruarantee,inspection,juridicalPerson,locationArea,locationAreaName,locationCity,locationCityName,manageExpense,manageExpenseDetail,newTrustCreditor,officeAddress,oldPlatName,onlineDate,payment,paymode,platBackground,platBackgroundDetail,platBackgroundDetailExpand,platBackgroundExpand,platBackgroundExpandChild,platBackgroundMark,platCode,platEquity,platId,platIsStatic,platName,platNamePin,platStatus,problem,problemTime,rechargeExpense,rechargeExpenseDetail,recordId,recordLicId,registeredCapital,riskCapital,riskFunds,riskReserve,riskcontrol,riskcontrolDetail,riskcontrolDetailArray,securityModel,securityModelCode,securityModelOther,servicePhone,serviceTel,showShuju,transferExpense,transferExpenseDetail,trustCapital,trustCreditor,trustCreditorMonth,trustFunds,tzjPj,vipExpense,vipExpenseDetail,withTzj,withdrawExpense,withdrawExpenseDetail
28,2018/12/20 23:22,2942,1,2016年03月25日加入中国互联网金融协会任创始会员职务,支持,上海华瑞银行,1,第三方代偿,1,个人信贷(100%),上海证大爱特金融信息服务有限公司,1,1,,,0,,,1,朱钰,31,上海,3115,浦东,-,,3个月,中国（上海）自由贸易试验区南洋泾路555号401室,证大e贷,2015/7/28,"1,4","借记卡网付,线下充值(无奖励)",0,,民营系,2,,,84,0,84,1,捞财宝,lcb123,1,0,,免费,,沪ICP备15029494号,,2942,,0,0,0,,,第三方代偿,1,第三方代偿,,4000966588,1,向债权转让人收取实际收到的债权转让价款全额的1％,,,,0,,,无VIP,,0,免费，每天只能提现一次,
29,2018/12/20 23:27,5000,0,,支持,新网银行,1,第三方担保,1,,国鼎文化科技产业发展股份有限公司,0,1,,,0,,,0,刘栋,33,浙江,3301,杭州,免费,,1个月,浙江省杭州市上城区中豪·望江国际大厦1幢(C幢)8F,可溯贷,2014/9/17,1,借记卡网付,0,国资参股,国资参股,4,国资参股,华鼎国学研究基金会持有平台20%股份,kesucorp,0,1440,1,可溯金融,ksjr,3,1,2018/7/16,免费,,浙ICP备14009833号,浙B2-20150054,5000,,0,0,1,16年06月获得丛蓉投资投资15000.00万元,16年06月获得丛蓉投资投资15000.00万元,融资性担保公司、非融资性担保公司,"2,3",,0571-26896711,4000689872,0,暂无,,,,0,,,免费,,0,2元/笔,
30,2018/12/20 23:27,5000,1,2016年03月15日加入中国互联网金融协会任会员职务<br/>2014年12月17日加入北京市互联网金融行业协会任副会长职务,支持,华夏银行,1,-,1,个人信贷(100%),北京弘合柏基金融信息服务有限责任公司,0,1,,,0,,中安信业(承保12000万元),0,吴逸然,11,北京,1108,海淀,0,,随时,北京市海淀区中关村丹棱街甲1号互联网金融中心17层,,2013/2/25,1,借记卡网付,2,民营系,风投系,5,,,yooli,0,142,1,有利网,ylw1,1,0,,0,,京ICP备13047550号-1,京ICP证140029号,5000,,0,0,1,15年07月获得高瓴资本HillhouseCapital投资4600.00万元<br/>14年06月获得晨兴资本程宇投资34534.00万元<br/>13年11月获得软银中国投资6906.80万元,15年07月获得高瓴资本HillhouseCapital投资4600.00万元,小贷公司、融资性担保公司,"1,2",,010-52808638,4008903980,1,,,,,0,,AA,,,0,提现时将扣取超出免费额度资金的0.25%作为手续费,
31,2018/12/20 23:27,1213,1,2015年01月01日加入中关村互联网金融行业协会任会员职务,不支持,江西银行,1,-,1,消费金融(28%)、车贷(60%)、房贷(12%),融泰浩元（北京）网络科技有限公司,0,1,,,0,,,1,吴晓晖,11,北京,1101,东城,0(无任何管理费用),,1个月,北京市东城区朝阳门SOHO大厦807室,,2014/3/21,1,借记卡网付,2,民营系,风投系,5,,,irongbei,0,1144,1,融贝网,rbw,1,0,,0(充值免费),,京ICP备14007256号-1,京ICP证161358号,1212,,0,0,1,15年10月获得钜致投资投资3200.00万元,15年10月获得钜致投资投资3200.00万元,合作机构承担担保责任,1,合作机构承担担保责任,010-65176512,400-678-6922,1,5‰(出借后10天即可进行债权转让，转让手续费为5‰。),,,,0,,,0(融贝网全部为等权账户，无VIP特权服务),,0,0(已出借部分提现不收取费用，未出借部分提现时，第三方支付机构会收取5‰的手续费。),
32,2018/12/20 23:29,9500,0,,支持,华兴银行,1,-,1,个人信贷(10%)、车贷(5%)、供应链金融(50%),深圳前海格林易贷互联网服务有限公司,0,1,,银行存管存管机构为华兴银行,0,,深圳前海华银非融资性担保有限公司(承保10000万元),0,游国平,44,广东,4403,深圳,投资收益的10％,,1个月,深圳市福田区荣超经贸中心3306-3308,,2014/10/28,1,借记卡网付,0,上市参股,上市参股,3,上市参股,港股公司中国金控持有平台25%股份,glyd,1,1786,1,格林易贷,glyd,1,0,,无(充值费用为充值金额的0.25％，由双乾支付收取，推广期充值费用由格林易贷平台承担。),,粤ICP备14060742号-1,,10000,华兴银行,1,522,0,,,非融资性担保公司、商业保理,"3,01,02",商业保理,0755-82566431,4008926588,0,手续费为转让本金的1％（根据会员等级可相应减免）。,,,,0,,,无(暂时无VIP费用),,0,回款提现免费，充值未投资收取0.4％(投标回款（秒标除外）提现免费，充值15天以内未投标的资金提现收取0.4％手续费，15天以后免费),
33,2018/12/20 23:30,15000,1,2017年11月13日加入深圳市互联网金融协会任会员职务<br/>2017年07月20日加入广东互联网金融协会任会员职务,不支持,平安银行,1,抵押资产，银行资金存管,1,车贷(100%),深圳前海极速一百金融服务有限公司,0,1,,,0,,,0,王龙,44,广东,4403,深圳,0,,3个月,深圳市南山区科技中三路国人通信大厦A栋11层1102,民投金融,2015/1/8,1,借记卡网付,0,国资控股,国资控股,4,国资控股,大同经济发展投资有限公司持有平台41%股份,1423,0,1423,1,民投金服,mtjf,1,0,,0,,粤ICP备15105311号-1,,15000,,0,0,0,,,优质资产抵押,1,优质资产抵押,0755-26910950,4008886221,1,0,,,,0,,,0,,0,免费1次/月，超出免费提现次数，按2元/笔收取,
34,2018/12/20 23:30,30000,1,2015年06月26日加入互联网金融专业委员会任理事职务<br/>2016年03月25日加入中国互联网金融协会任理事职务,不支持,华夏银行,1,房产抵押,1,,搜易贷（北京）金融信息服务有限公司,0,1,,,0,,,0,周霖,11,北京,1108,海淀,0,,1个月,北京市海淀区丹棱街1号互联网金融中心8层,,2014/9/2,1,借记卡网付,0,上市控股,上市控股,3,上市控股,纳斯达克上市公司搜狐持有平台股份,1345,1,1345,1,搜易贷,syd5,1,0,,0,,京ICP备14032951号-1,京ICP证150102号,30000,,0,0,0,,,风险保障金,1,风险保障金,010-56372888,4000-168-866,1,转让债权的转让费用=转让本金*0.5％,,,,0,,,0,,0,第三方支付将收取2元/笔的手续费，在推广期间，每月前5笔取现的手续费由搜易贷承担,
35,2018/12/20 23:30,1000,1,2016年08月19日加入中国互联网金融协会任会员职务<br/>2015年09月15日加入北京市互联网金融行业协会任观察员职务,支持,新网银行,1,"原始债权人回购,房产抵押担保,担保公司担保,资产管理公司回购",1,车贷(1%)、房贷(55%)、供应链金融(44%),北京聚融天下信息技术有限公司,0,1,,银行存管存管机构为民生银行,0,,,1,刘江,11,北京,1107,石景山,无(无),,3个月,北京市朝阳区东三环中路建外SOHO西区15号楼23层,,2014/5/18,1,借记卡网付,0,,民营系,2,,,xiaoyoucai,0,524,1,小油菜p2p,xyc,1,0,,无,,京ICP备14018507号-2,京ICP证160656号,5000,民生银行,1,1500,1,15年11月获得北京茗泉养老投资管理有限公司投资1500.00万元,15年11月获得北京茗泉养老投资管理有限公司投资1500.00万元,保险公司,"5,02",,010-80697223,400-060-8800,1,非vip用户收取债转金额的0.5％作为债转手续费,,,,0,,,无VIP费用(V1-V4等级用户均可获得晋级红包、月初礼包、邀请奖励、免费债转的奖励),,0,2元/笔,
36,2018/12/20 23:30,10000,1,2014年11月16日加入互联网金融专业委员会任会员职务<br/>2015年04月27日加入广州互联网金融协会任副会长单位职务,支持,新网银行,1,有效抵押或有效的第三方担保人,1,个人信贷(10%)、房贷(90%),广州御泰互联网金融信息服务有限公司,1,1,,,0,,,0,钟正我,44,广东,4401,广州,无,,不可转让,广东省广州市天河区华夏路16号富力盈凯大厦4508房,,2014/9/26,1,借记卡网付,0,,民营系,2,,,51rzy,0,894,1,融资易,rzy,1,0,,免费,,粤ICP备14061756号-1,,10000,,0,0,0,,,融资性担保公司,2,,020-38368509,400-851-0150,1,无,,,,0,,BB,无(无),,0,1.5元/笔（新网银行提现费用）,
37,2018/12/20 23:30,10000,0,,支持,厦门银行,1,项目优选/风控严格/银盾计划,1,消费金融(10%)、企业信贷(10%)、车贷(14%)、房贷(56%),富星信息科技（北京）有限公司,0,1,,银行存管存管机构为招商银行,0,,,0,郭新涛,11,北京,1108,海淀,0元,,随时,北京市海淀区丹棱街1号院1号楼15层1505,银客网,2013/12/25,1,借记卡网付,0,,风投系,5,,,yinker,0,430,1,财富星球,cfxq,6,1,2018/7/25,,,京ICP备15007874号-2,京ICP证151038号,10000,招商银行,1,0,1,15年06月获得Forgame云游控股投资30000.00万元<br/>15年06月获得上市系昆仑万维投资13748.00万元,15年06月获得Forgame云游控股投资30000.00万元,连带责任担保,1,连带责任担保,010-50828500,4006916196,0,≤90天，手续费为转让金额的1％；91-180天（含），手续费为转让金额的0.5％；≥181天免费。,,,,0,,,,,0,0元,
38,2018/12/20 23:32,0,1,2017年07月17日加入广东互联网金融协会任会员单位职务,支持,上饶银行,1,-,1,车贷(100%),深圳市前海果树互联网金融服务有限公司,1,1,,,0,,,0,吴复申,44,广东,4403,深圳,投资人所赚利息的0-10％,,1个月,深圳市南山区桃园路田厦国际B座2930~2940,,2014/8/1,1,借记卡网付,0,上市参股,上市参股,3,上市参股,港股公司天鸽持有平台20%股份,goodsure,1,746,1,果树财富,gscf,1,0,,充值免费。,,粤ICP备14047484号,,1875,,0,584,1,15年05月获得投资1500.00万元,15年05月获得投资1500.00万元,,2,,0755-86937220,400-832-1033,1,债权转让成功后，系统自动扣除转出者本金部分的0.3％作为手续费；为转出部分不收取手续费,,,,0,,,VIP费用180元/年（暂免）,,0,充值15天以内的收提现额0.5％手续费，15天以上的免费。,
39,2018/12/20 23:34,500,1,2017年01月01日加入深圳市互联网金融协会任副会长职务<br/>2015年12月15日加入广东互联网金融协会任会员职务<br/>2017年07月28日加入中国互联网金融协会任会员职务,不支持,,0,担保公司担保,1,,深圳市理想电子商务有限公司,0,1,,银行存管存管机构为广东南粤银行,1,2015年5月16日,深圳市保兴融资担保有限公司(承保10000万元)<br/>浙江华昌担保投资有限公司(承保2610万元)<br/>深圳市诺德融资担保有限公司(承保1500万元),0,马化武,44,广东,4403,深圳,1投资者：投标成功的借出资金，在收到回款时按利息金额的2％收取；2借入者：按借款本金收取5％。,,1个月,广东省深圳市福田区福华三路与金田路交汇处卓越世纪中心4号楼36层,前海理想金融,2014/5/23,1,借记卡网付,0,上市参股,上市参股,3,上市参股,A股公司中捷资源等共同共持有平台22%股份,id68,1,583,1,理想宝,lxb68,10,1,2018/10/22,0,,粤ICP备14026630号,,500,广东南粤银行,1,2011,0,,,融资性担保公司、10％的保证金制度,"2,01,02",10％的保证金制度,0755-83381566,95160,0,手续费用=出让人转让项目金额x对应期限手续费费率,,,,0,,A,0,,0,投资回款金额免费提现；新充值未投资金额、红包、奖励金等提现时按该部分提现额的0.15％收取提现手续费,
40,2018/12/20 23:34,1136,0,,支持,江西银行,1,逾期担保账户代偿,1,车贷(100%),上海睿本金融信息服务有限公司,0,1,,,0,,,0,张泽昊,31,上海,3115,浦东,按照vip等级收取,,1个月,上海市浦东新区浦东南路855号世界广场25楼EFGH座,,2014/6/18,"1,4","借记卡网付,线下充值(无奖励)",2,民营系,风投系,5,,,677,0,677,1,沪商财富,hscf,1,0,,0,,沪ICP备14003048号,,1250,,0,0,1,16年12月获得天鸽互动控股有限公司投资1000.00万元,16年12月获得天鸽互动控股有限公司投资1000.00万元,,,,021-50630953,400-821-7008,1,持有期限不满3个月收取手续费1％，持有3个月及以上收取手续费0.5％。,,,,0,,,无,,0,每月前十次免费,
41,2018/12/20 23:34,5000,1,2017年08月03日加入深圳市互联网金融协会任会员单位职务<br/>2015年09月22日加入深圳市互联网金融商会任创会会员单位职务<br/>2017年07月14日加入广东互联网金融协会任理事职务,支持,富邦华一银行,1,100%车贷,1,车贷(100%),深圳宜聚互联网金融服务有限公司,0,1,,,0,,,0,吴飞,44,广东,4403,深圳,中介信息服务费(原利息管理费)由平台收取投资人利息收益的10％,,3个月,深圳市福田区华强北街道华富路1018号中航中心23层,,2013/4/16,1,借记卡网付,0,,民营系,2,,河南省汽车工业有限公司持有平台36%股份,1ju,0,154,1,宜聚网,yjw,6,1,2018/9/5,0,,粤ICP备14075650号,,5000,,0,0,0,,,小贷公司、保理公司,"1,6",,0755-23481234,400-188-3979,0,按照转让本金的百分比收取，具体的比例在0.3％-1％范围内,,,,0,,,0(无VIP),,0,充值后15天及以上提现的资金，免收提现费；15天以内提现的资金，按0.5％的比例收取提现费,
42,2018/12/20 23:41,10000,1,2016年03月25日加入中国互联网金融协会任理事单位职务,支持,浙商银行,1,-,1,个人信贷(15%)、企业信贷(5%)、车贷(10%)、房贷(60%)、农村金融(10%),东方邦信金融科技（上海）有限公司,0,1,,,0,,,0,胡岚,31,上海,3115,浦东,无,,2个月,上海市浦东新区东方路877号嘉兴大厦14层,东方汇,2014/6/24,1,借记卡网付,0,国资控股,国资控股,4,国资控股,东方邦信融通控股股份有限公司等持有平台100%股份,eastlending,0,2001,1,东方汇,dfh1,1,0,,无,,沪ICP备14012529号-1,,20000,,0,0,0,,,小贷公司,1,,021-61652960,400-010-6909,1,0.1％(债权转让成功后，东方汇平台将收取转让价格（待收本金+折让/加价）的0.1％作为手续费。不成功不收取任何费用。),,,,2,,,无,,0,当投资人需要从东方汇平台账户中提现时，最低需要向第三方支付2元/笔的手续费（如选择使用'即时取现'或'快速取现'：按取现费的0.5‰+2元/笔收取。如在节假日前一个工作日使用，另按照取现费的0.5‰*(节假日天数+1)+2元/笔。）；,
43,2018/12/20 23:41,634,1,2016年10月01日加入中国互联网金融协会任协会单位会员职务<br/>2015年01月01日加入北京市互联网金融行业协会任协会副会长单位职务,支持,厦门银行,1,北京房产抵押/项目优选/资金存管/风险备付金,1,房贷(90%),先智创科（北京）科技有限公司,0,1,,,0,,,0,许泽玮,11,北京,1102,西城,免费,,不可转让,北京市西城区黄寺大街23号167幢91金融大厦,,2014/3/19,1,借记卡网付,2,民营系,风投系,5,,,537,0,537,1,91旺财,jywc,1,0,,免费,,京ICP备16002181号-1,,634,,0,0,1,14年07月获得海通证券、宽带资本、经纬创投投资20000.00万元<br/>13年10月获得宽带资本、经纬创投投资6000.00万元<br/>11年09月获得经纬创投投资500.00万元,14年07月获得海通证券、宽带资本、经纬创投投资20000.00万元,北京房产抵押,1,北京房产抵押,010-52404272,400-000-0091,1,免费(债权转让价格不得超过投标本息和),,,,0,,A,无VIP,,0,投资后提现1000元以上免费，1000元内2元/笔，未投资手续费为提现金额的0.5％/笔,
44,2018/12/20 23:41,2222,1,2015年12月01日加入深圳市互联网金融协会任会员职务<br/>2017年07月14日加入广东互联网金融协会任理事职务,支持,江西银行,1,足值抵押,1,车贷(100%),深圳市立业贷互联网金融服务有限公司,3,1,,,0,,,2,卢先德,44,广东,4403,深圳,无,,1个月,深圳市南山区深南大道9672号华润大冲商务中心1栋2号楼（B座）26层,,2014/2/10,1,借记卡网付,2,民营系,风投系,5,,,liyedai,0,435,1,立业贷,lyd,1,0,,暂免(暂免),,粤ICP备14000799号,,2222,,0,0,1,16年09月获得深圳市立诚致合创业投资有限公司投资2000.00万元,16年09月获得深圳市立诚致合创业投资有限公司投资2000.00万元,小贷公司、平台垫付、保险公司、融资租赁,"1,4,5,7",,,400-999-2101,1,债券持有一个月后可转让，转让服务费为0.5％；债券持有6个月后，转让服务费为0,,,,0,,BB,暂免(暂免),,0,无,
45,2018/12/20 23:43,3000,0,,不支持,平安银行,1,小额分散，大数据风控,1,消费金融(30%)、车贷(20%)、房贷(50%),上海永利宝网络信息科技有限公司,0,1,,,0,,,1,余刚,31,上海,3115,浦东,无,,1个月,上海市浦东新区康桥路1157号12幢162室,上海永利宝网络信息科技有限公司,2013/11/1,1,借记卡网付,2,民营系,风投系,5,,,yonglibao,0,443,1,永利宝,ylb,6,1,2018/7/16,无,,沪ICP备13037734号,,10000,,0,0,1,15年09月获得深圳博汇源投资10000.00万元<br/>15年01月获得汉理资本投资6000.00万元<br/>14年02月获得乾道集团投资1000.00万元,15年09月获得深圳博汇源投资10000.00万元,,,,021-80166060,400-615-5566,0,,,,,0,,,无,,0,无,
